time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
6.424717,-1.000350,-0.975457,0.013398,0.021156
6.429717,-1.000285,-0.975373,0.012714,0.020640
6.434716,-1.000224,-0.975250,0.012175,0.020098
6.439716,-1.000164,-0.975170,0.011828,0.019902
6.444715,-1.000106,-0.975051,0.011357,0.019511
6.449715,-1.000052,-0.974973,0.010603,0.018953
6.454715,-1.000000,-0.974861,0.010063,0.018357
6.459714,-0.999951,-0.974788,0.009669,0.018086
6.464714,-0.999903,-0.974680,0.009549,0.018028
6.469714,-0.999857,-0.974608,0.009259,0.017887
6.474713,-0.999811,-0.974501,0.008971,0.017720
6.479713,-0.999767,-0.974430,0.008713,0.017584
6.484713,-0.999724,-0.974324,0.008615,0.017575
6.489712,-0.999681,-0.974254,0.008504,0.017563
6.494712,-0.999640,-0.974149,0.007993,0.017144
6.499712,-0.999601,-0.974081,0.007679,0.016959
6.504711,-0.999563,-0.973979,0.007351,0.016752
6.509711,-0.999528,-0.973913,0.006767,0.016383
6.514710,-0.999496,-0.973816,0.006055,0.015745
6.519710,-0.999469,-0.973753,0.005330,0.015214
6.524710,-0.999442,-0.973662,0.005515,0.015282
6.529709,-0.999413,-0.973601,0.005984,0.015774
6.534709,-0.999382,-0.973505,0.006297,0.016228
6.539709,-0.999349,-0.973440,0.006631,0.016616
6.544708,-0.999315,-0.973339,0.007002,0.017151
6.549708,-0.999280,-0.973270,0.007249,0.017335
6.554708,-0.999242,-0.973165,0.007841,0.018122
6.559707,-0.999200,-0.973092,0.008594,0.018795
6.564707,-0.999156,-0.972977,0.008957,0.019607
6.569706,-0.999111,-0.972898,0.008957,0.019758
6.574706,-0.999067,-0.972780,0.008749,0.019689
6.579706,-0.999024,-0.972701,0.008502,0.019703
6.584705,-0.998983,-0.972584,0.007880,0.019126
6.589705,-0.998945,-0.972508,0.007212,0.018721
6.594705,-0.998911,-0.972396,0.006738,0.018161
6.599704,-0.998878,-0.972324,0.006713,0.018164
6.604704,-0.998843,-0.972214,0.006985,0.018614
6.609704,-0.998807,-0.972139,0.007243,0.018919
6.614703,-0.998770,-0.972025,0.007676,0.019517
6.619703,-0.998730,-0.971946,0.008155,0.020160
6.624702,-0.998689,-0.971824,0.008143,0.020422
6.629702,-0.998648,-0.971742,0.008008,0.020447
6.634702,-0.998609,-0.971620,0.007684,0.020325
6.639701,-0.998572,-0.971539,0.007368,0.020139
6.644701,-0.998535,-0.971418,0.007319,0.020237
6.649701,-0.998499,-0.971337,0.007068,0.020161
6.654700,-0.998464,-0.971216,0.007027,0.020266
6.659700,-0.998429,-0.971135,0.006799,0.020242
6.664700,-0.998396,-0.971013,0.006778,0.020334
6.669699,-0.998361,-0.970932,0.007110,0.020658
6.674699,-0.998325,-0.970806,0.007155,0.021057
6.679698,-0.998289,-0.970722,0.007318,0.021269
6.684698,-0.998252,-0.970593,0.007384,0.021646
6.689698,-0.998216,-0.970507,0.007142,0.021612
6.694697,-0.998181,-0.970378,0.006765,0.021370
6.699697,-0.998148,-0.970292,0.006550,0.021259
6.704697,-0.998115,-0.970164,0.006483,0.021375
6.709696,-0.998084,-0.970079,0.006347,0.021344
6.714696,-0.998053,-0.969950,0.005993,0.021311
6.719696,-0.998024,-0.969866,0.005403,0.021058
6.724695,-0.997999,-0.969741,0.004900,0.020480
6.729695,-0.997975,-0.969659,0.004804,0.020531
6.734694,-0.997951,-0.969535,0.004704,0.020581
6.739694,-0.997928,-0.969453,0.004534,0.020661
6.744694,-0.997906,-0.969329,0.004285,0.020533
6.749693,-0.997885,-0.969247,0.004165,0.020507
6.754693,-0.997863,-0.969123,0.004590,0.021192
6.759693,-0.997840,-0.969038,0.004879,0.021639
6.764692,-0.997815,-0.968907,0.004875,0.021932
6.769692,-0.997790,-0.968819,0.005122,0.022228
6.774692,-0.997763,-0.968685,0.005503,0.022944
6.779691,-0.997736,-0.968593,0.005588,0.023167
6.784691,-0.997708,-0.968453,0.005658,0.023483
6.789690,-0.997679,-0.968359,0.005594,0.023616
6.794690,-0.997652,-0.968217,0.005393,0.023683
6.799690,-0.997626,-0.968122,0.004981,0.023514
6.804689,-0.997603,-0.967982,0.004267,0.023050
6.809689,-0.997584,-0.967890,0.003653,0.022637
6.814689,-0.997566,-0.967755,0.003434,0.022466
6.819688,-0.997550,-0.967665,0.003074,0.022352
6.824688,-0.997537,-0.967532,0.002363,0.021779
6.829688,-0.997527,-0.967446,0.001817,0.021413
6.834687,-0.997518,-0.967317,0.001648,0.021390
6.839687,-0.997511,-0.967232,0.001511,0.021374
6.844687,-0.997502,-0.967103,0.001705,0.021838
6.849686,-0.997493,-0.967015,0.001805,0.022205
6.854686,-0.997485,-0.966881,0.001671,0.022298
6.859685,-0.997476,-0.966792,0.001534,0.022465
6.864685,-0.997471,-0.966658,0.000835,0.021977
6.869685,-0.997470,-0.966571,-0.000398,0.021205
6.874684,-0.997477,-0.966447,-0.001827,0.019655
6.879684,-0.997490,-0.966369,-0.003396,0.018499
6.884684,-0.997511,-0.966261,-0.004711,0.016892
6.889683,-0.997539,-0.966195,-0.006117,0.015797
6.894683,-0.997574,-0.966104,-0.007489,0.014036
6.899683,-0.997617,-0.966049,-0.009276,0.012514
6.904682,-0.997668,-0.965978,-0.011152,0.010211
6.909682,-0.997730,-0.965939,-0.013283,0.008550
6.914681,-0.997805,-0.965894,-0.015922,0.005292
6.919681,-0.997892,-0.965875,-0.018542,0.003055
6.924681,-0.997992,-0.965863,-0.020966,-0.000124
6.929680,-0.998103,-0.965866,-0.023053,-0.002024
6.934680,-0.998223,-0.965882,-0.024379,-0.003906
6.939680,-0.998349,-0.965899,-0.025919,-0.005179
6.944679,-0.998483,-0.965934,-0.027207,-0.006971
6.949679,-0.998622,-0.965963,-0.028040,-0.007774
6.954679,-0.998763,-0.966011,-0.028237,-0.008313
6.959678,-0.998903,-0.966044,-0.027727,-0.008002
6.964678,-0.999039,-0.966090,-0.027024,-0.007226
6.969677,-0.999173,-0.966119,-0.026445,-0.006794
6.974677,-0.999303,-0.966158,-0.025762,-0.006101
6.979677,-0.999429,-0.966182,-0.025098,-0.005586
6.984676,-0.999553,-0.966214,-0.024481,-0.004992
6.989676,-0.999673,-0.966233,-0.023807,-0.004421
6.994676,-0.999791,-0.966259,-0.023160,-0.003720
6.999675,-0.999905,-0.966273,-0.022555,-0.003353
7.004675,-1.000016,-0.966292,-0.022679,-0.003071
7.009675,-1.000139,-0.966306,-0.026062,-0.005430
7.014674,-1.000283,-0.966349,-0.030785,-0.011020
7.019674,-1.000452,-0.966397,-0.035519,-0.014889
7.024673,-1.000642,-0.966497,-0.039588,-0.019940
7.029673,-1.000851,-0.966580,-0.043181,-0.022846
7.034673,-1.001075,-0.966725,-0.045836,-0.026251
7.039672,-1.001310,-0.966831,-0.047746,-0.027812
7.044672,-1.001552,-0.967002,-0.048777,-0.029341
7.049672,-1.001796,-0.967119,-0.048433,-0.029145
7.054671,-1.002033,-0.967292,-0.046772,-0.027412
7.059671,-1.002260,-0.967400,-0.044469,-0.025618
7.064671,-1.002473,-0.967547,-0.041197,-0.021937
7.069670,-1.002667,-0.967631,-0.037183,-0.018710
7.074670,-1.002841,-0.967734,-0.033135,-0.013894
7.079669,-1.002994,-0.967786,-0.029080,-0.010649
7.084669,-1.003127,-0.967841,-0.024846,-0.005674
7.089669,-1.003238,-0.967860,-0.020172,-0.001908
7.094668,-1.003326,-0.967860,-0.016101,0.003205
7.099668,-1.003395,-0.967844,-0.012314,0.006300
7.104668,-1.003446,-0.967798,-0.008879,0.010533
7.109667,-1.003481,-0.967753,-0.006085,0.012965
7.114667,-1.003503,-0.967669,-0.003155,0.016251
7.119667,-1.003511,-0.967602,-0.000801,0.018293
7.124666,-1.003511,-0.967488,0.000808,0.020231
7.129666,-1.003502,-0.967406,0.002191,0.021298
7.134665,-1.003487,-0.967275,0.003573,0.022897
7.139665,-1.003467,-0.967183,0.004419,0.023625
7.144665,-1.003443,-0.967039,0.004811,0.024165
7.149664,-1.003417,-0.966942,0.005451,0.024678
7.154664,-1.003388,-0.966793,0.006182,0.025528
7.159664,-1.003354,-0.966690,0.007094,0.026219
7.164663,-1.003317,-0.966531,0.007553,0.026877
7.169663,-1.003279,-0.966423,0.007664,0.026988
7.174663,-1.003240,-0.966261,0.008001,0.027167
7.179662,-1.003197,-0.966152,0.008767,0.027811
7.184662,-1.003151,-0.965983,0.009703,0.028829
7.189662,-1.003099,-0.965867,0.010546,0.029540
7.194661,-1.003046,-0.965689,0.010838,0.029890
7.199661,-1.002991,-0.965569,0.011139,0.030067
7.204660,-1.002934,-0.965388,0.011273,0.030201
7.209660,-1.002878,-0.965267,0.011188,0.030175
7.214660,-1.002824,-0.965087,0.010716,0.029633
7.219659,-1.002771,-0.964969,0.010504,0.029332
7.224659,-1.002718,-0.964794,0.010542,0.029167
7.229659,-1.002665,-0.964677,0.010805,0.029293
7.234658,-1.002611,-0.964501,0.010752,0.029202
7.239658,-1.002557,-0.964384,0.010898,0.029194
7.244658,-1.002502,-0.964208,0.011189,0.029474
7.249657,-1.002446,-0.964091,0.011261,0.029422
7.254657,-1.002389,-0.963914,0.011389,0.029455
7.259656,-1.002332,-0.963796,0.011431,0.029357
7.264656,-1.002274,-0.963620,0.011833,0.029702
7.269656,-1.002214,-0.963500,0.012076,0.029911
7.274655,-1.002152,-0.963320,0.012678,0.030359
7.279655,-1.002087,-0.963199,0.013221,0.030660
7.284655,-1.002019,-0.963013,0.013707,0.031161
7.289654,-1.001949,-0.962888,0.014237,0.031520
7.294654,-1.001877,-0.962698,0.014561,0.031806
7.299654,-1.001803,-0.962571,0.014729,0.031787
7.304653,-1.001729,-0.962380,0.015046,0.031971
7.309653,-1.001653,-0.962252,0.015326,0.032017
7.314652,-1.001575,-0.962060,0.015576,0.032221
7.319652,-1.001497,-0.961931,0.015614,0.032157
7.324652,-1.001419,-0.961738,0.015562,0.031919
7.329651,-1.001341,-0.961611,0.015380,0.031691
7.334651,-1.001266,-0.961422,0.014904,0.030950
7.339651,-1.001193,-0.961299,0.014431,0.030533
7.344650,-1.001122,-0.961117,0.013916,0.029712
7.349650,-1.001054,-0.960999,0.013558,0.029323
7.354650,-1.000987,-0.960824,0.013269,0.028808
7.359649,-1.000921,-0.960709,0.013274,0.028596
7.364649,-1.000854,-0.960537,0.013418,0.028604
7.369648,-1.000786,-0.960423,0.013665,0.028623
7.374648,-1.000717,-0.960251,0.013971,0.028775
7.379648,-1.000645,-0.960136,0.014458,0.029056
7.384647,-1.000575,-0.959962,0.013661,0.028331
7.389647,-1.000511,-0.959850,0.012132,0.027155
7.394647,-1.000455,-0.959691,0.010530,0.025084
7.399646,-1.000408,-0.959592,0.008801,0.023563
7.404646,-1.000368,-0.959455,0.007343,0.021456
7.409646,-1.000334,-0.959371,0.006497,0.020447
7.414645,-1.000303,-0.959249,0.006132,0.019717
7.419645,-1.000273,-0.959171,0.006142,0.019497
7.424644,-1.000240,-0.959053,0.006735,0.019985
7.429644,-1.000206,-0.958973,0.007005,0.020118
7.434644,-1.000170,-0.958852,0.007246,0.020152
7.439643,-1.000133,-0.958771,0.007776,0.020461
7.444643,-1.000093,-0.958648,0.008144,0.020603
7.449643,-1.000051,-0.958565,0.008531,0.020837
7.454642,-1.000008,-0.958440,0.008520,0.020720
7.459642,-0.999966,-0.958358,0.008152,0.020284
7.464642,-0.999927,-0.958237,0.007692,0.019583
7.469641,-0.999890,-0.958160,0.007304,0.019098
7.474641,-0.999854,-0.958046,0.006912,0.018456
7.479640,-0.999820,-0.957973,0.006691,0.018200
7.484640,-0.999787,-0.957864,0.006651,0.017824
7.489640,-0.999754,-0.957793,0.006640,0.017848
7.494639,-0.999721,-0.957687,0.006499,0.017407
7.499639,-0.999688,-0.957617,0.006485,0.017387
7.504639,-0.999657,-0.957514,0.006060,0.016770
7.509638,-0.999628,-0.957448,0.005739,0.016280
7.514638,-0.999599,-0.957350,0.005704,0.015984
7.519638,-0.999571,-0.957287,0.005634,0.015723
7.524637,-0.999542,-0.957192,0.005765,0.015661
7.529637,-0.999513,-0.957130,0.005813,0.015611
7.534636,-0.999484,-0.957037,0.005812,0.015400
7.539636,-0.999454,-0.956975,0.006051,0.015400
7.544636,-0.999423,-0.956882,0.006612,0.015822
7.549635,-0.999387,-0.956818,0.007497,0.016387
7.554635,-0.999347,-0.956718,0.008247,0.017217
7.559635,-0.999305,-0.956649,0.008403,0.017214
7.564634,-0.999263,-0.956546,0.008188,0.016845
7.569634,-0.999224,-0.956479,0.007739,0.016417
7.574634,-0.999187,-0.956382,0.007281,0.015611
7.579633,-0.999151,-0.956320,0.007082,0.015350
7.584633,-0.999116,-0.956229,0.006795,0.014825
7.589633,-0.999082,-0.956170,0.006960,0.014790
7.594632,-0.999045,-0.956081,0.007561,0.015228
7.599632,-0.999007,-0.956020,0.007714,0.015310
7.604631,-0.998969,-0.955928,0.007474,0.014943
7.609631,-0.998933,-0.955869,0.006980,0.014472
7.614631,-0.998899,-0.955784,0.006557,0.013701
7.619630,-0.998868,-0.955730,0.006113,0.013215
7.624630,-0.998840,-0.955652,0.005418,0.012217
7.629630,-0.998814,-0.955604,0.004813,0.011704
7.634629,-0.998793,-0.955536,0.003675,0.010322
7.639629,-0.998778,-0.955496,0.002847,0.009494
7.644629,-0.998765,-0.955441,0.002407,0.008660
7.649628,-0.998754,-0.955407,0.002118,0.008282
7.654628,-0.998743,-0.955358,0.002069,0.008017
7.659627,-0.998733,-0.955326,0.002262,0.007958
7.664627,-0.998720,-0.955277,0.002749,0.008328
7.669627,-0.998705,-0.955244,0.003136,0.008444
7.674626,-0.998688,-0.955192,0.003601,0.008865
7.679626,-0.998669,-0.955157,0.003849,0.009017
7.684626,-0.998649,-0.955102,0.004199,0.009191
7.689625,-0.998627,-0.955065,0.004287,0.009139
7.694625,-0.998605,-0.955010,0.004370,0.009157
7.699625,-0.998584,-0.954974,0.004115,0.008871
7.704624,-0.998564,-0.954922,0.004179,0.008641
7.709624,-0.998542,-0.954887,0.004535,0.008836
7.714623,-0.998518,-0.954833,0.004788,0.009080
7.719623,-0.998495,-0.954797,0.004643,0.008820
7.724623,-0.998471,-0.954745,0.004739,0.008755
7.729622,-0.998448,-0.954710,0.004846,0.008674
7.734622,-0.998423,-0.954658,0.004859,0.008606
7.739622,-0.998400,-0.954624,0.004513,0.008275
7.744621,-0.998379,-0.954575,0.003972,0.007498
7.749621,-0.998360,-0.954546,0.003425,0.006946
7.754621,-0.998345,-0.954506,0.002704,0.005948
7.759620,-0.998334,-0.954483,0.001855,0.005171
7.764620,-0.998327,-0.954454,0.001360,0.004302
7.769619,-0.998320,-0.954437,0.001271,0.004028
7.774619,-0.998314,-0.954413,0.001336,0.003976
7.779619,-0.998308,-0.954397,0.001035,0.003681
7.784618,-0.998304,-0.954376,0.000783,0.003262
7.789618,-0.998301,-0.954363,0.000130,0.002809
7.794618,-0.998304,-0.954349,-0.000872,0.001471
7.799617,-0.998312,-0.954345,-0.002067,0.000397
7.804617,-0.998326,-0.954346,-0.003258,-0.001286
7.809617,-0.998344,-0.954352,-0.004041,-0.001952
7.814616,-0.998366,-0.954366,-0.004553,-0.002874
7.819616,-0.998389,-0.954377,-0.004389,-0.002871
7.824615,-0.998410,-0.954394,-0.004061,-0.002686
7.829615,-0.998429,-0.954405,-0.003667,-0.002450
7.834615,-0.998446,-0.954419,-0.003206,-0.002123
7.839614,-0.998460,-0.954427,-0.002562,-0.001771
7.844614,-0.998471,-0.954436,-0.001882,-0.001017
7.849614,-0.998477,-0.954440,-0.000946,-0.000341
7.854613,-0.998480,-0.954440,-0.000356,0.000303
7.859613,-0.998481,-0.954439,0.000173,0.000633
7.864613,-0.998478,-0.954434,0.000670,0.001168
7.869612,-0.998474,-0.954429,0.000932,0.001322
7.874612,-0.998469,-0.954421,0.001116,0.001324
7.879611,-0.998463,-0.954416,0.001153,0.001200
7.884611,-0.998458,-0.954409,0.001068,0.001027
7.889611,-0.998453,-0.954405,0.000832,0.000811
7.894610,-0.998449,-0.954401,0.000655,0.000479
7.899610,-0.998446,-0.954399,0.000389,0.000312
7.904610,-0.998446,-0.954399,0.000096,-0.000290
7.909609,-0.998446,-0.954400,-0.000077,-0.000545
7.914609,-0.998447,-0.954404,-0.000162,-0.000720
7.919609,-0.998447,-0.954407,0.000143,-0.000594
7.924608,-0.998445,-0.954410,0.000281,-0.000420
7.929608,-0.998443,-0.954412,0.000528,-0.000454
7.934608,-0.998439,-0.954413,0.001056,0.000096
7.939607,-0.998431,-0.954412,0.001893,0.000586
7.944607,-0.998418,-0.954406,0.003035,0.001847
7.949606,-0.998401,-0.954398,0.003782,0.002477
7.954606,-0.998381,-0.954383,0.004158,0.002800
7.959606,-0.998358,-0.954371,0.004856,0.003262
7.964605,-0.998332,-0.954350,0.005303,0.003756
7.969605,-0.998304,-0.954335,0.005903,0.004250
7.974605,-0.998273,-0.954309,0.006201,0.004557
7.979604,-0.998242,-0.954291,0.006521,0.004667
7.984604,-0.998208,-0.954262,0.006699,0.004822
7.989604,-0.998175,-0.954242,0.006785,0.004869
7.994603,-0.998141,-0.954214,0.006770,0.004695
7.999603,-0.998107,-0.954195,0.006877,0.004688
8.004604,-0.998072,-0.954167,0.006793,0.004576
8.009606,-0.998039,-0.954149,0.006448,0.004284
8.014608,-0.998008,-0.954124,0.005984,0.003712
8.019610,-0.997981,-0.954110,0.004945,0.002894
8.024612,-0.997961,-0.954096,0.003596,0.001119
8.029614,-0.997947,-0.954093,0.002019,-0.000191
8.034616,-0.997941,-0.954098,0.000782,-0.001905
8.039618,-0.997939,-0.954106,0.000093,-0.002635
8.044621,-0.997940,-0.954123,-0.000357,-0.003276
8.049623,-0.997944,-0.954137,-0.000857,-0.003709
8.054625,-0.997949,-0.954160,-0.001122,-0.004210
8.059627,-0.997954,-0.954177,-0.000978,-0.004181
8.064629,-0.997959,-0.954202,-0.001027,-0.004223
8.069631,-0.997965,-0.954220,-0.001244,-0.004508
8.074633,-0.997971,-0.954247,-0.001377,-0.004836
8.079635,-0.997978,-0.954267,-0.001183,-0.004803
8.084637,-0.997983,-0.954295,-0.001182,-0.004741
8.089639,-0.997990,-0.954314,-0.001277,-0.004831
8.094641,-0.997997,-0.954344,-0.001775,-0.005442
8.099643,-0.998007,-0.954366,-0.002042,-0.005695
8.104645,-0.998019,-0.954402,-0.002603,-0.006444
8.109647,-0.998034,-0.954428,-0.003431,-0.007153
8.114649,-0.998053,-0.954474,-0.004043,-0.008211
8.119651,-0.998075,-0.954507,-0.004478,-0.008783
8.124653,-0.998098,-0.954561,-0.004668,-0.009283
8.129655,-0.998122,-0.954599,-0.005004,-0.009839
8.134657,-0.998149,-0.954659,-0.005343,-0.010602
8.139659,-0.998177,-0.954702,-0.005766,-0.011239
8.144661,-0.998206,-0.954771,-0.006184,-0.012223
8.149663,-0.998239,-0.954821,-0.006777,-0.012977
8.154665,-0.998275,-0.954901,-0.007591,-0.014418
8.159667,-0.998317,-0.954960,-0.008817,-0.015792
8.164669,-0.998364,-0.955059,-0.009925,-0.017617
8.169671,-0.998417,-0.955130,-0.010918,-0.018700
8.174673,-0.998474,-0.955246,-0.011561,-0.020038
8.179675,-0.998533,-0.955326,-0.012069,-0.020705
8.184677,-0.998595,-0.955453,-0.012426,-0.021704
8.189679,-0.998657,-0.955540,-0.012262,-0.022050
8.194681,-0.998716,-0.955672,-0.011709,-0.021682
8.199683,-0.998774,-0.955759,-0.011401,-0.021729
8.204685,-0.998830,-0.955889,-0.011344,-0.021944
8.209687,-0.998888,-0.955977,-0.011537,-0.022442
8.214689,-0.998945,-0.956113,-0.011326,-0.022682
8.219691,-0.999001,-0.956204,-0.010975,-0.022610
8.224693,-0.999054,-0.956339,-0.010379,-0.022402
8.229695,-0.999104,-0.956429,-0.009756,-0.022128
8.234697,-0.999151,-0.956561,-0.009243,-0.021871
8.239699,-0.999197,-0.956648,-0.008943,-0.021822
8.244701,-0.999240,-0.956779,-0.008559,-0.021737
8.249703,-0.999282,-0.956866,-0.008075,-0.021518
8.254705,-0.999319,-0.956994,-0.007147,-0.020757
8.259707,-0.999352,-0.957076,-0.006201,-0.020135
8.264709,-0.999380,-0.957195,-0.005013,-0.019043
8.269711,-0.999400,-0.957270,-0.003556,-0.018005
8.274714,-0.999414,-0.957375,-0.002130,-0.016537
8.279716,-0.999421,-0.957440,-0.000864,-0.015742
8.284718,-0.999422,-0.957532,0.000145,-0.014699
8.289720,-0.999419,-0.957591,0.000858,-0.014327
8.294722,-0.999413,-0.957675,0.001637,-0.013653
8.299724,-0.999401,-0.957729,0.002770,-0.012876
8.304726,-0.999385,-0.957805,0.003561,-0.012039
8.309728,-0.999365,-0.957852,0.004277,-0.011596
8.314730,-0.999341,-0.957921,0.004920,-0.011106
8.319732,-0.999314,-0.957965,0.005720,-0.010574
8.324734,-0.999284,-0.958027,0.006273,-0.010117
8.329736,-0.999251,-0.958067,0.006714,-0.009757
8.334738,-0.999217,-0.958126,0.006798,-0.009836
8.339740,-0.999183,-0.958166,0.006934,-0.010003
8.344742,-0.999147,-0.958225,0.007245,-0.009820
8.349744,-0.999110,-0.958264,0.007525,-0.009658
8.354746,-0.999072,-0.958322,0.007896,-0.009435
8.359748,-0.999031,-0.958359,0.008460,-0.009153
8.364750,-0.998986,-0.958413,0.009186,-0.008474
8.369752,-0.998938,-0.958447,0.009942,-0.008007
8.374754,-0.998886,-0.958493,0.010638,-0.007212
8.379756,-0.998832,-0.958522,0.010865,-0.007169
8.384758,-0.998777,-0.958564,0.011072,-0.007066
8.389760,-0.998721,-0.958593,0.011182,-0.007056
8.394762,-0.998666,-0.958636,0.010834,-0.007493
8.399764,-0.998613,-0.958666,0.010464,-0.007876
8.404766,-0.998562,-0.958715,0.010358,-0.008325
8.409768,-0.998509,-0.958748,0.010791,-0.008196
