time, Quad.Est.E.Yaw, Quad.Est.E.Pitch, Quad.Est.E.Roll
5.594777,2.851918,2.817428,0.211631,0.176751
5.599777,2.852964,2.818131,0.207767,0.173386
5.604776,2.853993,2.819163,0.204496,0.169081
5.609776,2.855007,2.819836,0.201773,0.166657
5.614776,2.856009,2.820830,0.199591,0.163689
5.619775,2.857002,2.821483,0.197929,0.162132
5.624775,2.857987,2.822452,0.196754,0.160408
5.629775,2.858969,2.823093,0.196043,0.159640
5.634774,2.859948,2.824049,0.195799,0.159055
5.639774,2.860927,2.824686,0.196004,0.159033
5.644773,2.861909,2.825640,0.196639,0.159529
5.649773,2.862895,2.826279,0.197667,0.160184
5.654773,2.863887,2.827243,0.199066,0.161617
5.659772,2.864888,2.827891,0.200812,0.162857
5.664772,2.865898,2.828872,0.202853,0.165090
5.669772,2.866920,2.829534,0.205191,0.166818
5.674771,2.867953,2.830540,0.207803,0.169759
5.679771,2.869001,2.831222,0.210644,0.171908
5.684771,2.870064,2.832260,0.213745,0.175458
5.689770,2.871142,2.832964,0.217035,0.178000
5.694770,2.872238,2.834040,0.220467,0.181989
5.699769,2.873351,2.834771,0.224058,0.184774
5.704769,2.874483,2.835888,0.227827,0.189167
5.709769,2.875633,2.836648,0.231715,0.192216
5.714768,2.876804,2.837811,0.235713,0.196927
5.719768,2.877995,2.838601,0.239786,0.200141
5.724768,2.879206,2.839812,0.243932,0.205056
5.729767,2.880439,2.840636,0.248094,0.208370
5.734767,2.881691,2.841896,0.252244,0.213324
5.739767,2.882965,2.842752,0.256336,0.216612
5.744766,2.884259,2.844062,0.260312,0.221394
5.749766,2.885572,2.844950,0.264269,0.224562
5.754766,2.886905,2.846307,0.268148,0.229237
5.759765,2.888257,2.847227,0.271929,0.232275
5.764765,2.889628,2.848630,0.275652,0.236763
5.769764,2.891016,2.849580,0.279252,0.239658
5.774764,2.892423,2.851026,0.282735,0.243887
5.779764,2.893847,2.852004,0.286069,0.246588
5.784763,2.895287,2.853492,0.289239,0.250445
5.789763,2.896742,2.854496,0.292223,0.252872
5.794763,2.898212,2.856020,0.295054,0.256331
5.799762,2.899695,2.857047,0.297703,0.258496
5.804762,2.901191,2.858604,0.300158,0.261522
5.809762,2.902699,2.859653,0.302428,0.263397
5.814761,2.904217,2.861238,0.304479,0.265943
5.819761,2.905746,2.862303,0.306295,0.267459
5.824760,2.907282,2.863913,0.307900,0.269483
5.829760,2.908826,2.864992,0.309276,0.270650
5.834760,2.910375,2.866619,0.310424,0.272135
5.839759,2.911930,2.867708,0.311334,0.272937
5.844759,2.913489,2.869348,0.311995,0.273838
5.849759,2.915050,2.870444,0.312409,0.274243
5.854758,2.916613,2.872090,0.312572,0.274546
5.859758,2.918176,2.873188,0.312489,0.274550
5.864758,2.919737,2.874835,0.312165,0.274267
5.869757,2.921296,2.875932,0.311598,0.273884
5.874757,2.922852,2.877574,0.310790,0.273020
5.879756,2.924403,2.878665,0.309728,0.272243
5.884756,2.925948,2.880296,0.308412,0.270771
5.889756,2.927485,2.881378,0.306864,0.269605
5.894755,2.929014,2.882992,0.305074,0.267563
5.899755,2.930534,2.884060,0.303031,0.265995
5.904755,2.932042,2.885651,0.300764,0.263367
5.909754,2.933538,2.886702,0.298280,0.261449
5.914754,2.935021,2.888265,0.295554,0.258273
5.919754,2.936490,2.889296,0.292632,0.255998
5.924753,2.937944,2.890824,0.289479,0.252306
5.929753,2.939382,2.891831,0.286090,0.249655
5.934752,2.940801,2.893321,0.282470,0.245406
5.939752,2.942202,2.894299,0.278667,0.242410
5.944752,2.943584,2.895745,0.274703,0.237736
5.949751,2.944945,2.896692,0.270542,0.234455
5.954751,2.946285,2.898089,0.266229,0.229342
5.959751,2.947603,2.899003,0.261710,0.225776
5.964750,2.948897,2.900347,0.257000,0.220189
5.969750,2.950168,2.901223,0.252084,0.216285
5.974750,2.951413,2.902509,0.247015,0.210250
5.979749,2.952632,2.903346,0.241796,0.206106
5.984749,2.953825,2.904570,0.236441,0.199709
5.989748,2.954992,2.905364,0.231025,0.195393
5.994748,2.956130,2.906523,0.225541,0.188831
5.999748,2.957242,2.907274,0.220046,0.184447
6.004747,2.958325,2.908368,0.214431,0.177725
6.009747,2.959380,2.909074,0.208748,0.173190
6.014747,2.960407,2.910100,0.202857,0.166174
6.019746,2.961403,2.910760,0.196789,0.161367
6.024746,2.962368,2.911713,0.190445,0.153783
6.029746,2.963301,2.912323,0.183957,0.148596
6.034745,2.964201,2.913199,0.177390,0.140717
6.039745,2.965068,2.913756,0.170777,0.135402
6.044744,2.965902,2.914553,0.164268,0.127551
6.049744,2.966704,2.915058,0.157807,0.122379
6.054744,2.967474,2.915777,0.151316,0.114567
6.059743,2.968211,2.916230,0.144770,0.109312
6.064743,2.968915,2.916870,0.138262,0.101453
6.069743,2.969587,2.917271,0.131797,0.096238
6.074742,2.970227,2.917833,0.125523,0.088598
6.079742,2.970836,2.918182,0.119445,0.083670
6.084742,2.971416,2.918670,0.113588,0.076532
6.089741,2.971967,2.918972,0.107916,0.071935
6.094741,2.972489,2.919389,0.102341,0.065147
6.099741,2.972985,2.919645,0.096922,0.060721
6.104740,2.973454,2.919997,0.091691,0.054326
6.109740,2.973897,2.920210,0.086589,0.050177
6.114739,2.974315,2.920499,0.081597,0.044070
6.119739,2.974708,2.920671,0.076717,0.040083
6.124739,2.975078,2.920900,0.071971,0.034259
6.129738,2.975424,2.921033,0.067400,0.030513
6.134738,2.975747,2.921205,0.062993,0.025096
6.139738,2.976050,2.921302,0.058766,0.021634
6.144737,2.976331,2.921422,0.054657,0.016575
6.149737,2.976592,2.921484,0.050652,0.013295
6.154737,2.976834,2.921555,0.046736,0.008482
6.159736,2.977056,2.921585,0.042955,0.005386
6.164736,2.977260,2.921608,0.039302,0.000882
6.169735,2.977446,2.921609,0.035800,-0.002012
6.174735,2.977615,2.921588,0.032419,-0.006183
6.179735,2.977767,2.921561,0.029175,-0.008865
6.184734,2.977903,2.921500,0.026056,-0.012739
6.189734,2.978024,2.921447,0.023077,-0.015212
6.194734,2.978131,2.921348,0.020244,-0.018743
6.199733,2.978225,2.921271,0.017586,-0.020957
6.204733,2.978305,2.921139,0.015071,-0.024106
6.209733,2.978373,2.921040,0.012697,-0.026088
6.214732,2.978429,2.920878,0.010467,-0.028898
6.219732,2.978475,2.920760,0.008367,-0.030663
6.224731,2.978511,2.920572,0.006396,-0.033151
6.229731,2.978538,2.920437,0.004557,-0.034704
6.234731,2.978555,2.920225,0.002848,-0.036879
6.239730,2.978565,2.920076,0.001287,-0.038210
6.244730,2.978567,2.919843,-0.000149,-0.040054
6.249730,2.978562,2.919682,-0.001462,-0.041182
6.254729,2.978551,2.919431,-0.002682,-0.042756
6.259729,2.978535,2.919259,-0.003814,-0.043732
6.264729,2.978512,2.918994,-0.004860,-0.045097
6.269728,2.978485,2.918813,-0.005813,-0.045934
6.274728,2.978453,2.918535,-0.006686,-0.047087
6.279727,2.978418,2.918346,-0.007476,-0.047791
6.284727,2.978378,2.918057,-0.008187,-0.048751
6.289727,2.978335,2.917861,-0.008825,-0.049331
6.294726,2.978289,2.917564,-0.009388,-0.050115
6.299726,2.978241,2.917363,-0.009876,-0.050575
6.304726,2.978190,2.917058,-0.010289,-0.051176
6.309725,2.978138,2.916853,-0.010625,-0.051514
6.314725,2.978084,2.916543,-0.010893,-0.051936
6.319725,2.978029,2.916335,-0.011101,-0.052167
6.324724,2.977973,2.916022,-0.011260,-0.052451
6.329724,2.977916,2.915812,-0.011374,-0.052603
6.334723,2.977859,2.915496,-0.011450,-0.052784
6.339723,2.977802,2.915285,-0.011494,-0.052878
6.344723,2.977744,2.914967,-0.011504,-0.052980
6.349722,2.977687,2.914755,-0.011479,-0.053020
6.354722,2.977630,2.914437,-0.011412,-0.053030
6.359722,2.977573,2.914225,-0.011300,-0.053002
6.364721,2.977517,2.913907,-0.011138,-0.052901
6.369721,2.977462,2.913695,-0.010920,-0.052789
6.374721,2.977408,2.913379,-0.010650,-0.052558
6.379720,2.977356,2.913169,-0.010330,-0.052362
6.384720,2.977305,2.912856,-0.009966,-0.052015
6.389719,2.977257,2.912648,-0.009558,-0.051747
6.394719,2.977210,2.912338,-0.009112,-0.051296
6.399719,2.977166,2.912133,-0.008631,-0.050965
6.404718,2.977124,2.911829,-0.008121,-0.050432
6.409718,2.977085,2.911627,-0.007578,-0.050052
6.414718,2.977049,2.911328,-0.007001,-0.049438
6.419717,2.977016,2.911131,-0.006393,-0.049004
6.424717,2.976986,2.910838,-0.005752,-0.048310
6.429717,2.976959,2.910646,-0.005083,-0.047824
6.434716,2.976936,2.910360,-0.004392,-0.047067
6.439716,2.976916,2.910172,-0.003685,-0.046549
6.444715,2.976900,2.909895,-0.002967,-0.045757
6.449715,2.976887,2.909712,-0.002241,-0.045220
6.454715,2.976878,2.909443,-0.001514,-0.044413
6.459714,2.976873,2.909266,-0.000779,-0.043870
6.464714,2.976871,2.909004,-0.000029,-0.043041
6.469714,2.976873,2.908832,0.000746,-0.042467
6.474713,2.976880,2.908579,0.001550,-0.041575
6.479713,2.976890,2.908414,0.002386,-0.040954
6.484713,2.976904,2.908170,0.003255,-0.039982
6.489712,2.976923,2.908010,0.004156,-0.039307
6.494712,2.976947,2.907777,0.005084,-0.038258
6.499712,2.976975,2.907624,0.006016,-0.037552
6.504711,2.977008,2.907401,0.006946,-0.036495
6.509711,2.977045,2.907256,0.007872,-0.035790
6.514710,2.977087,2.907043,0.008791,-0.034743
6.519710,2.977134,2.906905,0.009701,-0.034049
6.524710,2.977185,2.906703,0.010590,-0.033034
6.529709,2.977241,2.906571,0.011474,-0.032367
6.534709,2.977301,2.906379,0.012367,-0.031354
6.539709,2.977365,2.906254,0.013266,-0.030674
6.544708,2.977434,2.906072,0.014170,-0.029646
6.549708,2.977508,2.905954,0.015081,-0.028952
6.554708,2.977586,2.905783,0.015988,-0.027918
6.559707,2.977669,2.905672,0.016893,-0.027232
6.564707,2.977756,2.905510,0.017805,-0.026196
6.569706,2.977848,2.905406,0.018725,-0.025496
6.574706,2.977944,2.905255,0.019648,-0.024437
6.579706,2.978045,2.905158,0.020568,-0.023735
6.584705,2.978151,2.905018,0.021492,-0.022671
6.589705,2.978261,2.904928,0.022418,-0.021960
6.594705,2.978376,2.904799,0.023347,-0.020889
6.599704,2.978495,2.904716,0.024278,-0.020175
6.604704,2.978619,2.904597,0.025212,-0.019101
6.609704,2.978748,2.904522,0.026152,-0.018380
6.614703,2.978882,2.904414,0.027089,-0.017300
6.619703,2.979020,2.904345,0.028025,-0.016585
6.624702,2.979163,2.904248,0.028966,-0.015499
6.629702,2.979311,2.904187,0.029900,-0.014778
6.634702,2.979463,2.904100,0.030817,-0.013713
6.639701,2.979620,2.904046,0.031707,-0.013021
6.644701,2.979781,2.903970,0.032559,-0.012030
6.649701,2.979946,2.903923,0.033380,-0.011393
6.654700,2.980115,2.903856,0.034162,-0.010484
6.659700,2.980288,2.903815,0.034918,-0.009901
6.664700,2.980465,2.903757,0.035647,-0.009058
6.669699,2.980645,2.903721,0.036353,-0.008515
6.674699,2.980829,2.903672,0.037044,-0.007722
6.679698,2.981017,2.903641,0.037712,-0.007208
6.684698,2.981207,2.903600,0.038359,-0.006464
6.689698,2.981401,2.903575,0.038988,-0.005980
6.694697,2.981598,2.903540,0.039597,-0.005276
6.699697,2.981798,2.903520,0.040180,-0.004826
6.704697,2.982000,2.903492,0.040741,-0.004181
6.709696,2.982205,2.903476,0.041293,-0.003760
6.714696,2.982414,2.903455,0.041845,-0.003131
6.719696,2.982625,2.903443,0.042400,-0.002707
6.724695,2.982838,2.903428,0.042949,-0.002071
6.729695,2.983054,2.903420,0.043483,-0.001662
6.734694,2.983274,2.903411,0.043996,-0.001070
6.739694,2.983495,2.903407,0.044483,-0.000696
6.744694,2.983719,2.903404,0.044937,-0.000170
6.749693,2.983945,2.903404,0.045352,0.000151
6.754693,2.984173,2.903406,0.045725,0.000576
6.759693,2.984402,2.903408,0.046073,0.000836
6.764692,2.984634,2.903414,0.046406,0.001210
6.769692,2.984867,2.903419,0.046729,0.001451
6.774692,2.985101,2.903428,0.047046,0.001802
6.779691,2.985337,2.903436,0.047356,0.002033
6.784691,2.985575,2.903449,0.047653,0.002367
6.789690,2.985814,2.903458,0.047933,0.002577
6.794690,2.986055,2.903474,0.048187,0.002865
6.799690,2.986296,2.903486,0.048407,0.003033
6.804689,2.986539,2.903505,0.048586,0.003238
6.809689,2.986782,2.903518,0.048720,0.003340
6.814689,2.987026,2.903538,0.048808,0.003435
6.819688,2.987271,2.903552,0.048850,0.003462
6.824688,2.987515,2.903573,0.048846,0.003450
6.829688,2.987759,2.903586,0.048795,0.003405
6.834687,2.988003,2.903607,0.048699,0.003279
6.839687,2.988246,2.903620,0.048560,0.003160
6.844687,2.988488,2.903638,0.048378,0.002928
6.849686,2.988730,2.903650,0.048152,0.002739
6.854686,2.988970,2.903666,0.047879,0.002401
6.859685,2.989208,2.903675,0.047558,0.002138
6.864685,2.989445,2.903687,0.047190,0.001690
6.869685,2.989680,2.903693,0.046779,0.001360
6.874684,2.989912,2.903700,0.046342,0.000829
6.879684,2.990143,2.903703,0.045889,0.000461
6.884684,2.990371,2.903705,0.045432,-0.000104
6.889683,2.990597,2.903704,0.044973,-0.000485
6.894683,2.990820,2.903700,0.044508,-0.001070
6.899683,2.991041,2.903695,0.044026,-0.001475
6.904682,2.991260,2.903685,0.043524,-0.002112
6.909682,2.991476,2.903676,0.042997,-0.002561
6.914681,2.991689,2.903660,0.042439,-0.003275
6.919681,2.991899,2.903646,0.041854,-0.003781
6.924681,2.992107,2.903622,0.041242,-0.004583
6.929680,2.992311,2.903603,0.040606,-0.005146
6.934680,2.992512,2.903570,0.039956,-0.006026
6.939680,2.992710,2.903546,0.039279,-0.006638
6.944679,2.992904,2.903504,0.038584,-0.007593
6.949679,2.993095,2.903473,0.037878,-0.008248
6.954679,2.993282,2.903421,0.037168,-0.009253
6.959678,2.993466,2.903384,0.036458,-0.009932
6.964678,2.993646,2.903322,0.035742,-0.010968
6.969677,2.993823,2.903278,0.035017,-0.011672
6.974677,2.993996,2.903205,0.034290,-0.012742
6.979677,2.994165,2.903154,0.033563,-0.013462
6.984676,2.994331,2.903071,0.032835,-0.014551
6.989676,2.994493,2.903012,0.032110,-0.015280
6.994676,2.994651,2.902918,0.031381,-0.016383
6.999675,2.994806,2.902852,0.030643,-0.017129
7.004675,2.994957,2.902747,0.029882,-0.018272
7.009675,2.995104,2.902673,0.029058,-0.019079
7.014674,2.995246,2.902556,0.028208,-0.020333
7.019674,2.995385,2.902473,0.027369,-0.021175
7.024673,2.995519,2.902344,0.026574,-0.022409
7.029673,2.995650,2.902253,0.025837,-0.023197
7.034673,2.995777,2.902112,0.025179,-0.024307
7.039672,2.995901,2.902014,0.024604,-0.024991
7.044672,2.996023,2.901862,0.024118,-0.025925
7.049672,2.996142,2.901758,0.023724,-0.026484
7.054671,2.996260,2.901597,0.023414,-0.027233
7.059671,2.996376,2.901488,0.023169,-0.027682
7.064671,2.996492,2.901321,0.022974,-0.028298
7.069670,2.996606,2.901207,0.022809,-0.028685
7.074670,2.996720,2.901034,0.022652,-0.029257
7.079669,2.996832,2.900917,0.022487,-0.029643
7.084669,2.996944,2.900738,0.022298,-0.030254
7.089669,2.997055,2.900616,0.022075,-0.030692
7.094668,2.997165,2.900431,0.021807,-0.031408
7.099668,2.997273,2.900305,0.021497,-0.031927
7.104668,2.997379,2.900112,0.021146,-0.032764
7.109667,2.997484,2.899980,0.020758,-0.033357
7.114667,2.997586,2.899778,0.020347,-0.034292
7.119667,2.997687,2.899640,0.019908,-0.034940
7.124666,2.997785,2.899429,0.019440,-0.035955
7.129666,2.997880,2.899284,0.018954,-0.036654
7.134665,2.997974,2.899062,0.018453,-0.037729
7.139665,2.998065,2.898911,0.017935,-0.038463
7.144665,2.998152,2.898677,0.017403,-0.039589
7.149664,2.998238,2.898518,0.016861,-0.040351
7.154664,2.998321,2.898274,0.016308,-0.041516
7.159664,2.998400,2.898107,0.015744,-0.042306
7.164663,2.998478,2.897851,0.015162,-0.043517
7.169663,2.998552,2.897676,0.014558,-0.044343
7.174663,2.998623,2.897407,0.013936,-0.045614
7.179662,2.998691,2.897224,0.013298,-0.046476
7.184662,2.998755,2.896942,0.012648,-0.047794
7.189662,2.998816,2.896750,0.011991,-0.048684
7.194661,2.998875,2.896456,0.011328,-0.050031
7.199661,2.998929,2.896255,0.010680,-0.050925
7.204660,2.998981,2.895946,0.010050,-0.052248
7.209660,2.999029,2.895736,0.009447,-0.053112
7.214660,2.999075,2.895415,0.008875,-0.054376
7.219659,2.999118,2.895197,0.008337,-0.055193
7.224659,2.999158,2.894863,0.007827,-0.056386
7.229659,2.999196,2.894637,0.007338,-0.057165
7.234658,2.999231,2.894291,0.006856,-0.058323
7.239658,2.999264,2.894058,0.006383,-0.059090
7.244658,2.999294,2.893701,0.005915,-0.060236
7.249657,2.999322,2.893459,0.005454,-0.060998
7.254657,2.999348,2.893091,0.005007,-0.062126
7.259656,2.999372,2.892842,0.004579,-0.062866
7.264656,2.999394,2.892462,0.004175,-0.063946
7.269656,2.999414,2.892206,0.003787,-0.064653
7.274655,2.999432,2.891816,0.003411,-0.065699
7.279655,2.999448,2.891553,0.003039,-0.066392
7.284655,2.999462,2.891152,0.002668,-0.067430
7.289654,2.999474,2.890882,0.002297,-0.068122
7.294654,2.999484,2.890471,0.001924,-0.069161
7.299654,2.999493,2.890194,0.001551,-0.069855
7.304653,2.999500,2.889773,0.001178,-0.070896
7.309653,2.999504,2.889488,0.000800,-0.071593
7.314652,2.999507,2.889057,0.000419,-0.072641
7.319652,2.999508,2.888766,0.000037,-0.073342
7.324652,2.999507,2.888324,-0.000338,-0.074386
7.329651,2.999504,2.888025,-0.000702,-0.075073
7.334651,2.999500,2.887573,-0.001054,-0.076089
7.339651,2.999493,2.887268,-0.001395,-0.076756
7.344650,2.999485,2.886805,-0.001720,-0.077740
7.349650,2.999476,2.886494,-0.002031,-0.078382
7.354650,2.999465,2.886021,-0.002328,-0.079328
7.359649,2.999452,2.885704,-0.002611,-0.079947
7.364649,2.999439,2.885222,-0.002884,-0.080860
7.369648,2.999423,2.884898,-0.003145,-0.081459
7.374648,2.999407,2.884408,-0.003395,-0.082341
7.379648,2.999389,2.884078,-0.003634,-0.082918
7.384647,2.999370,2.883578,-0.003873,-0.083782
7.389647,2.999350,2.883243,-0.004109,-0.084357
7.394647,2.999329,2.882735,-0.004336,-0.085212
7.399646,2.999307,2.882393,-0.004553,-0.085776
7.404646,2.999283,2.881877,-0.004752,-0.086605
7.409646,2.999259,2.881530,-0.004929,-0.087142
7.414645,2.999234,2.881006,-0.005083,-0.087922
7.419645,2.999208,2.880653,-0.005217,-0.088426
7.424644,2.999182,2.880121,-0.005332,-0.089161
7.429644,2.999155,2.879764,-0.005436,-0.089642
7.434644,2.999127,2.879225,-0.005536,-0.090361
7.439643,2.999099,2.878863,-0.005641,-0.090844
7.444643,2.999071,2.878316,-0.005758,-0.091583
7.449643,2.999042,2.877950,-0.005888,-0.092087
7.454642,2.999012,2.877396,-0.006029,-0.092861
7.459642,2.998981,2.877024,-0.006180,-0.093387
7.464642,2.998950,2.876462,-0.006337,-0.094184
7.469641,2.998918,2.876085,-0.006493,-0.094718
7.474641,2.998885,2.875515,-0.006642,-0.095511
7.479640,2.998851,2.875132,-0.006778,-0.096031
7.484640,2.998817,2.874554,-0.006898,-0.096793
7.489640,2.998782,2.874166,-0.007001,-0.097287
7.494639,2.998747,2.873581,-0.007085,-0.098008
7.499639,2.998711,2.873189,-0.007144,-0.098469
7.504639,2.998675,2.872597,-0.007178,-0.099132
7.509638,2.998639,2.872200,-0.007184,-0.099552
7.514638,2.998604,2.871601,-0.007166,-0.100151
7.519638,2.998568,2.871200,-0.007128,-0.100533
7.524637,2.998532,2.870596,-0.007079,-0.101090
7.529637,2.998497,2.870191,-0.007031,-0.101460
7.534636,2.998462,2.869581,-0.006991,-0.102022
7.539636,2.998427,2.869173,-0.006963,-0.102405
7.544636,2.998393,2.868557,-0.006945,-0.102991
7.549635,2.998358,2.868145,-0.006933,-0.103387
7.554635,2.998324,2.867523,-0.006918,-0.103976
7.559635,2.998289,2.867107,-0.006893,-0.104363
7.564634,2.998255,2.866480,-0.006858,-0.104930
7.569634,2.998220,2.866060,-0.006817,-0.105302
7.574634,2.998186,2.865427,-0.006771,-0.105851
7.579633,2.998153,2.865003,-0.006722,-0.106213
7.584633,2.998119,2.864365,-0.006672,-0.106753
7.589633,2.998086,2.863938,-0.006625,-0.107113
7.594632,2.998053,2.863294,-0.006585,-0.107658
7.599632,2.998019,2.862863,-0.006555,-0.108027
7.604631,2.997987,2.862213,-0.006538,-0.108594
7.609631,2.997955,2.861778,-0.006535,-0.108982
7.614631,2.997923,2.861123,-0.006543,-0.109575
7.619630,2.997891,2.860685,-0.006556,-0.109974
7.624630,2.997857,2.860023,-0.006576,-0.110577
7.629630,2.997824,2.859581,-0.006600,-0.110981
7.634629,2.997791,2.858914,-0.006632,-0.111594
7.639629,2.997757,2.858467,-0.006665,-0.112003
7.644629,2.997724,2.857794,-0.006695,-0.112611
7.649628,2.997690,2.857343,-0.006716,-0.113008
7.654628,2.997657,2.856663,-0.006725,-0.113587
7.659627,2.997624,2.856209,-0.006720,-0.113960
7.664627,2.997590,2.855524,-0.006710,-0.114509
7.669627,2.997557,2.855065,-0.006700,-0.114872
7.674626,2.997524,2.854375,-0.006692,-0.115417
7.679626,2.997490,2.853913,-0.006686,-0.115780
7.684626,2.997457,2.853217,-0.006684,-0.116326
7.689625,2.997423,2.852751,-0.006687,-0.116693
7.694625,2.997390,2.852050,-0.006696,-0.117247
7.699625,2.997357,2.851581,-0.006715,-0.117622
7.704624,2.997323,2.850874,-0.006745,-0.118194
7.709624,2.997290,2.850401,-0.006785,-0.118582
7.714623,2.997256,2.849688,-0.006836,-0.119175
7.719623,2.997221,2.849211,-0.006899,-0.119578
7.724623,2.997186,2.848492,-0.006968,-0.120188
7.729622,2.997152,2.848011,-0.007039,-0.120596
7.734622,2.997116,2.847286,-0.007107,-0.121201
7.739622,2.997080,2.846801,-0.007167,-0.121597
7.744621,2.997044,2.846071,-0.007210,-0.122168
7.749621,2.997009,2.845582,-0.007231,-0.122531
7.754621,2.996973,2.844845,-0.007228,-0.123043
7.759620,2.996937,2.844353,-0.007202,-0.123363
7.764620,2.996901,2.843612,-0.007151,-0.123812
7.769619,2.996866,2.843116,-0.007079,-0.124093
7.774619,2.996830,2.842371,-0.006991,-0.124491
7.779619,2.996796,2.841873,-0.006891,-0.124744
7.784618,2.996762,2.841124,-0.006791,-0.125118
7.789618,2.996728,2.840623,-0.006695,-0.125368
7.794618,2.996695,2.839869,-0.006614,-0.125755
7.799617,2.996662,2.839366,-0.006552,-0.126028
7.804617,2.996629,2.838609,-0.006511,-0.126465
7.809617,2.996597,2.838103,-0.006492,-0.126776
7.814616,2.996565,2.837342,-0.006487,-0.127263
7.819616,2.996533,2.836832,-0.006488,-0.127598
7.824615,2.996501,2.836066,-0.006488,-0.128103
7.829615,2.996469,2.835553,-0.006481,-0.128438
7.834615,2.996436,2.834781,-0.006458,-0.128925
7.839614,2.996404,2.834265,-0.006413,-0.129236
7.844614,2.996372,2.833489,-0.006349,-0.129680
7.849614,2.996341,2.832970,-0.006267,-0.129964
7.854613,2.996310,2.832189,-0.006169,-0.130372
7.859613,2.996279,2.831667,-0.006054,-0.130631
7.864613,2.996249,2.830883,-0.005923,-0.131003
7.869612,2.996220,2.830358,-0.005783,-0.131242
7.874612,2.996192,2.829570,-0.005638,-0.131595
7.879611,2.996164,2.829043,-0.005493,-0.131830
7.884611,2.996137,2.828252,-0.005355,-0.132190
7.889611,2.996111,2.827723,-0.005230,-0.132441
7.894610,2.996085,2.826927,-0.005123,-0.132837
7.899610,2.996060,2.826396,-0.005032,-0.133116
7.904610,2.996035,2.825596,-0.004953,-0.133549
7.909609,2.996010,2.825062,-0.004881,-0.133845
7.914609,2.995986,2.824258,-0.004810,-0.134293
7.919609,2.995962,2.823720,-0.004736,-0.134591
7.924608,2.995938,2.822912,-0.004657,-0.135033
7.929608,2.995916,2.822371,-0.004570,-0.135322
7.934608,2.995893,2.821558,-0.004471,-0.135743
7.939607,2.995871,2.821015,-0.004355,-0.136012
7.944607,2.995850,2.820198,-0.004219,-0.136394
7.949606,2.995829,2.819652,-0.004060,-0.136630
7.954606,2.995809,2.818832,-0.003879,-0.136952
7.959606,2.995790,2.818284,-0.003684,-0.137155
7.964605,2.995773,2.817460,-0.003484,-0.137450
7.969605,2.995756,2.816910,-0.003288,-0.137650
7.974605,2.995740,2.816084,-0.003097,-0.137952
7.979604,2.995725,2.815532,-0.002914,-0.138158
7.984604,2.995711,2.814702,-0.002733,-0.138470
7.989604,2.995698,2.814148,-0.002554,-0.138679
7.994603,2.995686,2.813315,-0.002373,-0.138987
7.999603,2.995675,2.812759,-0.002186,-0.139189
8.004604,2.995664,2.811924,-0.001992,-0.139482
8.009606,2.995655,2.811365,-0.001791,-0.139669
8.014608,2.995646,2.810527,-0.001587,-0.139943
8.019610,2.995639,2.809967,-0.001398,-0.140128
8.024612,2.995633,2.809126,-0.001266,-0.140460
8.029614,2.995627,2.808564,-0.001258,-0.140765
8.034616,2.995620,2.807718,-0.001454,-0.141451
8.039618,2.995611,2.807152,-0.001952,-0.142132
8.044621,2.995599,2.806296,-0.002863,-0.143623
8.049623,2.995581,2.805720,-0.004309,-0.145021
8.054625,2.995553,2.804845,-0.006401,-0.147872
8.059627,2.995513,2.804251,-0.009243,-0.150350
8.064629,2.995456,2.803340,-0.012979,-0.155103
8.069631,2.995377,2.802716,-0.017724,-0.159065
8.074633,2.995271,2.801748,-0.023563,-0.166302
8.079635,2.995133,2.801077,-0.030562,-0.172037
8.084637,2.994956,2.800025,-0.038893,-0.182178
8.089639,2.994733,2.799289,-0.048630,-0.190055
8.094641,2.994456,2.798123,-0.059923,-0.203719
8.099643,2.994119,2.797298,-0.072685,-0.213999
8.104645,2.993713,2.795980,-0.087092,-0.231384
8.109647,2.993230,2.795042,-0.103160,-0.244297
8.114649,2.992662,2.793535,-0.120701,-0.265524
8.119651,2.992002,2.792458,-0.139652,-0.280821
8.124653,2.991244,2.790725,-0.159880,-0.305287
8.129655,2.990381,2.789486,-0.181422,-0.322710
8.134657,2.989406,2.787496,-0.204092,-0.350184
8.139659,2.988315,2.786076,-0.227799,-0.369375
8.144661,2.987102,2.783801,-0.252385,-0.399248
8.149663,2.985764,2.782183,-0.277834,-0.419847
8.154665,2.984297,2.779601,-0.304084,-0.451738
8.159667,2.982695,2.777772,-0.331162,-0.473713
8.164669,2.980957,2.774863,-0.358726,-0.507216
8.169671,2.979079,2.772812,-0.386726,-0.529884
8.174673,2.977061,2.769564,-0.414992,-0.564283
8.179675,2.974901,2.767283,-0.443621,-0.587443
8.184677,2.972596,2.763688,-0.472583,-0.622685
8.189679,2.970145,2.761174,-0.501638,-0.646317
8.194681,2.967550,2.757226,-0.530849,-0.681706
8.199683,2.964807,2.754475,-0.560587,-0.705774
8.204685,2.961913,2.750167,-0.590858,-0.742413
8.209687,2.958866,2.747173,-0.621660,-0.767356
8.214689,2.955666,2.742494,-0.652579,-0.804900
8.219691,2.952309,2.739249,-0.683770,-0.830072
8.224693,2.948796,2.734192,-0.715148,-0.868183
8.229695,2.945126,2.730694,-0.746840,-0.893769
8.234697,2.941295,2.725254,-0.778923,-0.932629
8.239699,2.937303,2.721497,-0.811464,-0.958869
8.244701,2.933147,2.715664,-0.844271,-0.998600
8.249703,2.928827,2.711643,-0.877336,-1.025236
8.254705,2.924341,2.705412,-0.910436,-1.065295
